Smiles
CC12C34CCC1(C)N1N=CC(C3N)=C1C24N
CC12C34CCC1(CN)C=C(CCO3)C24CN
CC12C34CCC1(CN)CN=C(N)C23CCO4
CC12C34CCC1(N)CC=C(C(N)=NC3)C24N
CC12C34CCC1(N)CC(O)C(COC3)C24N
CC12C34C=CC1(N)C(N)C1(CCCC231)C=C4
CC12C34CCC1(OCC23N=CN4)C(N)CN
CC12C34CCCC13C(CC4)C(N)C2(N)CO
CC12C34CC=CC13NC(CN)C2(CN)C=C4
CC12C34CCC(CC11CC(N)=NC1C3)C24N
CC12C34CC=C(CC1(N)C(C3)N=CN)C24O
CC12C34CCC(=CC1(N)C(=N)O3)C24S(N)(=O)=O
CC12C34CCC(=CCCC1(N)C=C3)C24N
CC12C34CC=CC(C=CC1(N)CN3)C24N
CC12C34CC(CCN)C1(N)C=C(CO3)C24O
CC12C34CCC(CN)(C(O)C1(O)C=C3)C24N
CC12C34CC=C(CO)C13CC(N)C2(N)CN4
CC12C34CCC(N)C13C1=CC2(N)C(=N)N4C1
CC12C34CCC(NC1(CN=CN)CO3)C24N
CC12C34CCNC13C1CC4C(N)C2(N)C1
CC12C34CC(N)C1(CN)COC23CN=CO4
CC12C34CC(N)C1(N)CCC23C(=N)NCC4
CC12C34CC(N)C1(N)CC(CO3)C24C#C
CC12C34CC(N)CC13C=CC2(N)S(=O)(=O)N4
CC12C34CC(N)CC13OC1OCC(O4)C21N
CC12C34CC(N)C(CC1(CN)CN3)C24C#N
CC12C34CC(N)C(NC1(CCO3)C#N)C24N
CC12C34CCOC13C(N)CCC2(N)CN4
CC12C34CC(O)C(=CCC1(CN)C=C3)C24N
CC12C34CN3CC1(O)C(O)CC2(N)C(N)C4
CC12C34CNC1(CN)CNC23C(C)(N)C=C4
CC12C34CNCC1(N)C(N)C(COC3)C24N
CC12C34CNC(C)(CC1(C)N=C(N)O3)C24N
CC12C34CN=C(N)C13C=CCC2(N)C=C4
CC12C34CN=CNC13C(N)CC2(N)S(=O)(=O)N4
CC12C34CN=C(NCC1(N)CCC3)C24N
CC12C34CN=COC(OC1(CN)C=C3)C24N
CC12C34COC1(C)CC(N)(C23O)C(C)(N)C4
CC12C34COC1(C)C(N)CC(CN3)C24CN
CC12C34COC1(CN)C(=N)NC23C(N)=NC4
